Segment ID,Station ID,Station Description,Start Date,Start Time,Start Depth,End Date,End Time,End Depth,Submitting Entity,Collecting Entity,Monitoring Type,Composite Category,Composite Type,Parameter Name,Parameter Code,GTLT,Value,RFA/Tag ID,Station Latitude,Station Longitude,Comments
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/2/2005,9:21,1,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1560,L703417,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/9/2006,9:26,2.053,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1609,L703638,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/9/2006,9:28,1.052,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1609,L703639,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/9/2006,9:30,0.309,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1606,L703640,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,2/15/2006,10:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1640,R231081,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,2/15/2006,10:00,1,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1640,PR71082,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,2/15/2006,10:00,2,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1640,PR71083,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,7/25/2006,10:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1750,R235725,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,7/25/2006,10:00,1,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1750,PR75726,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,7/25/2006,10:00,2,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1750,PR75727,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,10/30/2006,11:33,1,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1790,L703826,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,10/30/2006,11:34,0.3,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1790,L703827,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/9/2007,11:45,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1800,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,2/7/2007,10:33,0.3,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1870,L704000,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,2/7/2007,10:32,1,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1870,L703999,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,6/19/2007,10:45,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1800,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,6/19/2007,10:45,1,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1800,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,6/19/2007,10:45,2,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1800,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/16/2007,9:39,0.33,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1560,L704191,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/16/2007,9:41,1,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1560,L704192,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/16/2007,9:43,2,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1560,L704193,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/16/2008,10:16,0.3,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1510,L704345,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/16/2008,10:17,1,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1510,L704346,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/16/2008,10:18,2,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1510,L704347,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,2/12/2008,12:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1500,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,2/12/2008,12:00,1,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1500,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,2/12/2008,12:00,2,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1500,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,7/17/2008,10:01,1,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1550,L093215,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,7/17/2008,10:03,2,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1550,L093216,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,7/17/2008,9:58,0.3,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1550,L093214,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/12/2008,11:05,1,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1560,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/12/2008,11:05,2,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1560,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/12/2008,11:05,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1560,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/13/2009,11:25,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1610,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/13/2009,11:25,1,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1610,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/13/2009,11:25,2,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1610,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/21/2009,10:24,0.3,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1650,L094559,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,7/21/2009,10:57,0.3,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1780,L095615,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/12/2009,10:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1720,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/12/2009,10:00,1,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1720,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/12/2009,10:00,2,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1720,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/13/2010,1:48,0.3,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1860,L097440,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,2/2/2010,10:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1840,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,2/2/2010,10:00,1,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1840,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,2/2/2010,10:00,2,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1840,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,7/14/2010,8:36,0.3,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1880,L099474,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/10/2010,10:35,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1910,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/10/2010,10:35,1,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1910,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/10/2010,10:35,2,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1910,,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/19/2011,10:44,0.3,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,2050,L100936,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/19/2011,10:48,1,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,2040,L100937,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/19/2011,10:50,2,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,2040,L100938,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,7/20/2011,11:25,0.3,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,2320,L103418,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,7/20/2011,11:27,1,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,2320,L103419,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,7/20/2011,11:30,2,LOWER COLORADO RIVER AUTHORITY,COLORADO RIVER MUNICIPAL WATER DISTRICT,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,2310,L103420,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,10/26/2011,10:30,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,2400,L104500,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,6/19/2012,10:30,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,2440,L107017,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,12/12/2012,1:00,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1480,L107791,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,12/12/2012,1:00,1.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1480,L107792,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,5/29/2013,10:00,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1530,L109572,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,12/18/2013,10:50,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1530,L110453,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,7/9/2014,11:00,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1200,L112790,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,3/11/2015,10:50,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1230,L114690,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/24/2015,9:00,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1190,L115869,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,2/16/2016,2:15,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1190,L117292,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/3/2016,8:45,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1010,L118930,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,2/27/2017,11:00,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1130,L121231,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,2/27/2017,11:00,1,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1130,L121230,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/16/2017,11:50,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1220,L122279,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,1/3/2018,11:25,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1360,L123966,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/14/2018,11:20,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1610,L126655,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,12/10/2018,10:45,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,950,L129623,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/21/2019,10:20,2,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1200,L133289,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/21/2019,10:20,0.3,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1200,L133288,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/27/2020,3:05,0.4,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1760,L136597,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/27/2020,3:05,1,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1760,L136598,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/27/2020,3:06,2,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1760,L136599,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/23/2021,12:01,2,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1610,L139534,31.49726,-99.67473,
1433,12511,O H IVIE RESERVOIR NEAR DAM,,,,8/23/2021,12:01,1,LOWER COLORADO RIVER AUTHORITY,UPPER COLORADO RIVER AUTHORITY,Routine - Monitoring not intentionally targeted toward any environmental condition or event,,,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",94,,1610,L139533,31.49726,-99.67473,
